City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
375,Piacabucu,-10.4056,-36.4344,76.98,79,6,8.97,clear sky
376,Desnogorsk,54.1508,33.2815,41.5,86,8,7.45,clear sky
377,Presque Isle,46.6811,-68.0159,48.18,78,1,0.0,clear sky
378,Omboue,-1.5746,9.2618,75.69,94,100,3.27,heavy intensity rain
379,Amga,60.8953,131.9608,-2.15,100,87,1.79,overcast clouds
380,Lokosovo,61.1333,74.8167,8.62,97,71,4.45,broken clouds
381,Nabire,-3.3667,135.4833,80.15,82,78,2.53,broken clouds
382,Debre Zeyit,8.75,38.9833,51.75,57,64,4.27,broken clouds
383,Sanghar,26.0466,68.9481,69.87,25,11,8.37,few clouds
384,Manta,-0.95,-80.7333,76.78,78,75,10.36,broken clouds
385,Burns Lake,54.2331,-125.7533,38.62,43,15,2.39,few clouds
386,Kruisfontein,-34.0033,24.7314,52.88,92,2,3.67,clear sky
387,Ulundi,-28.3352,31.4162,56.55,80,69,3.87,broken clouds
388,Karpathos,35.507,27.2132,62.56,77,99,4.61,overcast clouds
389,Allonnes,47.9674,0.1581,51.78,93,0,3.44,clear sky
390,Natal,-5.795,-35.2094,80.82,74,20,13.8,few clouds
391,Lorengau,-2.0226,147.2712,83.19,79,93,7.85,overcast clouds
392,Bairiki,1.3292,172.9752,86.0,70,20,10.36,few clouds
393,Ottumwa,41.02,-92.4113,61.48,69,1,8.05,clear sky
394,San Policarpo,12.1791,125.5072,82.33,73,80,16.13,broken clouds
395,Bonfim,3.0833,-59.95,79.77,70,81,3.67,broken clouds
396,Hakodate,41.7758,140.7367,46.71,87,75,6.91,broken clouds
397,Half Moon Bay,37.4636,-122.4286,69.98,82,90,1.01,overcast clouds
398,Asfi,32.2994,-9.2372,65.21,83,7,2.21,clear sky
399,Basco,20.4487,121.9702,80.96,71,61,18.77,broken clouds
400,Troitskoye,52.9821,84.6757,33.58,90,100,8.55,overcast clouds
401,Jinchang,38.4953,102.1739,38.73,45,0,2.06,clear sky
402,Huarmey,-10.0681,-78.1522,65.25,81,58,8.66,broken clouds
403,Eureka,40.8021,-124.1637,66.74,93,54,1.99,broken clouds
404,Chany,55.3121,76.7647,30.58,98,100,10.42,snow
405,Rawson,-43.3002,-65.1023,48.92,63,87,22.17,overcast clouds
406,Santa Cruz,-17.8,-63.1667,87.26,58,75,11.5,broken clouds
407,Port Hardy,50.6996,-127.4199,46.58,71,20,3.44,few clouds
408,Kitob,39.0843,66.8332,48.78,32,100,1.74,overcast clouds
409,Cherdyn,60.403,56.4787,28.35,97,100,0.56,overcast clouds
410,Yining,29.0361,114.5636,58.5,78,47,1.95,scattered clouds
411,Puerto Leguizamo,-0.1934,-74.7819,74.37,96,100,1.86,overcast clouds
412,Jiangyou,31.7667,104.7167,58.48,75,100,3.65,light rain
413,Kinkala,-4.3614,14.7644,73.71,92,93,1.66,moderate rain
414,Vangaindrano,-23.35,47.6,68.86,91,100,3.33,light rain
415,Shingu,33.7333,135.9833,63.01,77,89,5.5,light rain
416,Lilongwe,-13.9669,33.7873,73.69,37,0,3.24,clear sky
417,Valparaiso,-33.0393,-71.6273,61.48,77,0,8.05,clear sky
418,Buchanan,5.8808,-10.0467,76.96,88,98,5.1,overcast clouds
419,Tura,25.5198,90.2201,62.55,64,0,2.62,clear sky
420,Jamame,0.0722,42.7506,76.55,86,26,8.08,scattered clouds
421,Alofi,-19.0595,-169.9187,78.69,69,100,12.66,overcast clouds
422,Bandarbeyla,9.4942,50.8122,78.66,77,60,10.96,light rain
423,Santa Cruz De Tenerife,28.4682,-16.2546,73.69,65,0,3.0,clear sky
424,Ardatov,55.2421,43.097,44.38,95,53,9.01,broken clouds
425,Nizhniy Chir,48.3597,43.0865,43.14,70,1,3.74,clear sky
426,Plettenberg Bay,-34.0527,23.3716,58.75,90,49,3.8,scattered clouds
427,Karratha,-20.7377,116.8463,75.06,63,0,6.31,clear sky
428,Kuzovatovo,53.5468,47.6866,42.3,96,54,8.5,broken clouds
429,Rio Gallegos,-51.6226,-69.2181,57.25,38,0,16.11,clear sky
430,Aras,42.5617,-2.356,55.98,96,20,0.0,fog
431,Altenstadt,50.2833,8.95,55.09,93,96,5.37,overcast clouds
432,Marawi,7.9986,124.2928,66.65,93,53,1.23,broken clouds
433,Divnogorsk,55.9594,92.3619,25.29,57,93,6.73,overcast clouds
434,Barentu,15.1139,37.5928,75.78,31,0,9.15,clear sky
435,Raudeberg,61.9875,5.1352,54.27,72,100,1.99,light rain
436,Obihiro,42.9172,143.2044,44.89,73,100,1.03,overcast clouds
437,Luanda,-8.8368,13.2343,75.2,88,40,10.36,scattered clouds
438,Liuzhou,24.3126,109.3892,64.0,95,100,2.75,light rain
439,Wanning,18.8003,110.3967,75.76,89,94,7.16,overcast clouds
440,Aykhal,66.0,111.5,16.03,98,100,6.8,overcast clouds
441,Pucallpa,-8.3791,-74.5539,91.44,49,20,6.91,few clouds
442,Maceio,-9.6658,-35.7353,78.24,83,0,6.91,clear sky
443,Ust-Tsilma,65.441,52.1498,22.82,96,100,5.61,overcast clouds
444,Opuwo,-18.0607,13.84,70.12,22,14,6.6,few clouds
445,Alice Springs,-23.7,133.8833,62.15,63,90,0.0,overcast clouds
446,Altamira,-3.2033,-52.2064,77.47,77,61,1.99,broken clouds
447,Ridgecrest,35.6225,-117.6709,84.06,17,1,8.01,clear sky
448,Plouzane,48.3833,-4.6167,57.29,85,75,17.27,broken clouds
449,Umea,63.8284,20.2597,44.53,100,90,3.44,mist
450,Caohe,30.2297,115.4335,59.41,65,90,2.91,overcast clouds
451,Nekhayevskiy,50.4106,41.7561,41.61,81,3,4.34,clear sky
452,Portland,45.5234,-122.6762,63.61,39,20,5.99,few clouds
453,Seoul,37.5683,126.9778,51.24,93,20,1.14,fog
454,Douentza,14.9951,-2.9517,92.44,23,97,1.5,overcast clouds
455,Preobrazheniye,42.9019,133.9064,50.56,86,74,3.94,broken clouds
456,Inongo,-1.95,18.2667,72.27,87,58,4.85,broken clouds
457,Bom Jesus Da Lapa,-13.255,-43.4181,88.0,33,80,9.53,broken clouds
458,Havoysund,70.9963,24.6622,34.68,66,100,11.68,overcast clouds
459,Roebourne,-20.7833,117.1333,75.06,63,0,6.96,clear sky
460,Taoudenni,22.6783,-3.9836,84.4,27,1,9.13,clear sky
461,Bonthe,7.5264,-12.505,75.6,90,100,5.3,light rain
462,Mogadishu,2.0371,45.3438,78.73,80,42,14.54,scattered clouds
463,Asau,46.4333,26.4,39.76,97,0,2.26,clear sky
464,Arcos,-20.2819,-45.5394,70.57,79,99,7.76,moderate rain
465,Severo-Yeniseyskiy,60.3725,93.0408,14.63,85,100,13.02,overcast clouds
466,Gombong,-7.6072,109.5142,77.27,91,95,1.39,overcast clouds
467,Mehamn,71.0357,27.8492,38.84,75,93,8.7,overcast clouds
468,Manicore,-5.8092,-61.3003,78.78,75,76,2.77,broken clouds
469,Dunedin,-45.8742,170.5036,59.81,90,62,11.01,broken clouds
470,Sumenep,-7.0167,113.8667,82.54,76,100,4.94,overcast clouds
471,Provideniya,64.3833,-173.3,15.21,73,90,9.78,overcast clouds
472,Bathurst,-33.4166,149.5806,57.83,58,0,1.01,clear sky
473,Ketchikan,55.3422,-131.6461,46.87,81,1,8.05,clear sky
474,Elk City,35.412,-99.4043,73.62,21,1,9.22,clear sky
475,Santa Isabel Do Rio Negro,-0.4139,-65.0192,80.49,73,87,0.34,overcast clouds
476,Berezovyy,51.6667,135.7,26.53,71,38,0.56,scattered clouds
477,Tucuman,-26.8241,-65.2226,95.0,29,20,13.8,few clouds
478,Davenda,53.5556,119.317,18.14,54,26,3.02,scattered clouds
479,Irtyshskiy,58.3333,68.1333,22.75,97,92,7.61,overcast clouds
480,Talnakh,69.4865,88.3972,12.16,96,100,4.81,light snow
481,Bilibino,68.0546,166.4372,-7.33,98,100,1.79,overcast clouds
482,Neverkino,52.7854,46.7417,41.31,96,28,8.99,scattered clouds
483,Vardo,70.3705,31.1107,38.77,73,97,10.4,overcast clouds
484,Hanna,51.6334,-111.9018,42.31,34,0,11.99,clear sky
485,Pelym,61.0108,61.9978,14.45,99,81,2.44,broken clouds
486,Itacare,-14.2775,-38.9967,75.09,87,26,6.93,scattered clouds
487,Pangkalanbuun,-2.6833,111.6167,75.85,91,96,2.1,light rain
488,Jibuti,11.5,42.5,72.82,74,63,8.86,broken clouds
489,Mindelo,16.8901,-24.9804,78.35,73,40,18.41,scattered clouds
490,Imbituba,-28.24,-48.6703,69.69,94,100,11.61,overcast clouds
491,Mityana,0.4175,32.0228,69.39,100,99,1.72,light rain
492,Seminole,28.7086,-81.2081,70.16,73,1,9.22,clear sky
493,Guiyang,26.5833,106.7167,54.09,94,90,4.47,mist
494,Brae,60.3964,-1.353,48.11,91,100,13.24,overcast clouds
495,Gallup,35.5281,-108.7426,71.44,20,1,3.0,clear sky
496,Suzun,53.7841,82.3116,34.09,92,100,10.33,overcast clouds
497,Lasa,46.6166,10.7002,48.94,89,100,2.8,overcast clouds
498,Beira,-19.8436,34.8389,69.89,88,20,5.75,few clouds
499,Suileng,47.25,127.0833,30.09,39,93,14.5,overcast clouds
500,Pacific Grove,36.6177,-121.9166,71.76,86,90,3.0,overcast clouds
501,Dharchula,29.85,80.5333,52.23,34,0,7.49,clear sky
502,Nyurba,63.2842,118.3319,24.42,95,100,8.41,light snow
503,Coahuayana,18.7333,-103.6833,84.11,72,12,4.65,few clouds
504,Aloleng,16.1307,119.7824,79.14,77,6,7.83,clear sky
505,Semirom,31.4167,51.5667,43.72,60,5,1.16,clear sky
506,Virginia Beach,36.8529,-75.978,64.45,69,75,5.75,broken clouds
507,Puerto Escondido,15.85,-97.0667,82.6,77,83,3.24,broken clouds
508,Beringovskiy,63.05,179.3167,8.06,94,98,19.04,overcast clouds
509,Zhangye,38.9342,100.4517,38.43,38,1,3.89,clear sky
510,Palembang,-2.9167,104.7458,75.79,94,72,1.12,light rain
511,Khasan,42.4308,130.6434,49.26,69,37,5.26,scattered clouds
512,Vanimo,-2.6741,141.3028,81.91,80,97,4.52,overcast clouds
513,Khandyga,62.6667,135.6,-10.25,100,100,1.3,overcast clouds
514,Zyryanka,65.75,150.85,0.72,91,100,4.7,overcast clouds
515,Partsa,54.3653,42.8617,43.97,95,51,7.0,broken clouds
516,Vagur,61.4732,-6.8119,47.32,88,92,8.68,overcast clouds
517,Ensenada,31.8667,-116.6167,65.95,78,30,6.78,scattered clouds
518,Balabac,7.9868,117.0645,82.8,79,97,13.98,overcast clouds
519,Sola,-13.8833,167.55,81.01,69,3,15.84,clear sky
520,Sojat,25.9167,73.6667,69.06,30,3,3.89,clear sky
521,Vokhma,58.9303,46.7586,42.48,96,100,5.97,overcast clouds
522,Aconibe,1.2968,10.9369,68.67,98,100,2.35,light rain
523,Senges,-24.1128,-49.4636,66.42,88,95,11.01,overcast clouds
524,Devils Lake,48.1128,-98.8651,46.94,55,40,8.01,scattered clouds
525,Galapagar,40.5783,-4.0043,57.63,93,100,1.01,overcast clouds
526,Mercedes,-34.6515,-59.4307,82.85,50,5,8.57,clear sky
527,Ust-Kuyga,70.0167,135.6,-4.83,100,100,7.76,overcast clouds
528,Port Augusta,-32.5,137.7667,62.71,31,99,5.91,overcast clouds
529,Buala,-8.145,159.5921,84.49,72,91,10.0,overcast clouds
530,Bousso,10.4795,16.7117,85.41,41,94,3.58,overcast clouds
531,Saint-Augustin,51.226,-58.6502,43.97,60,9,2.57,clear sky
532,Fairbanks,64.8378,-147.7164,43.14,63,1,11.5,clear sky
533,Oriximina,-1.7656,-55.8661,81.45,69,39,3.58,heavy intensity rain
534,Polson,47.6936,-114.1632,46.72,54,40,5.01,scattered clouds
535,Port-Cartier,50.0334,-66.8654,42.75,73,36,4.59,scattered clouds
536,Bongouanou,6.6486,-4.1992,72.19,98,100,2.33,overcast clouds
537,Ibra,22.6906,58.5334,74.53,30,1,5.88,clear sky
538,Houma,29.5958,-90.7195,68.0,61,1,5.75,clear sky
539,Leninskoye,41.7589,69.3864,49.93,52,100,3.85,overcast clouds
540,Gladstone,-23.85,151.25,85.78,65,75,5.75,broken clouds
541,Padron,42.7388,-8.6606,65.26,89,100,5.66,overcast clouds
542,Pahalgam,34.0333,75.3333,33.33,59,0,10.85,clear sky
543,Linden,6.0,-58.3,78.94,97,52,3.33,broken clouds
544,Blaine,45.1608,-93.2349,59.25,60,40,8.05,scattered clouds
545,Zima,53.9202,102.0442,28.51,89,59,2.62,broken clouds
546,Adrar,20.5022,-10.0711,79.18,38,100,9.24,overcast clouds
547,Vargashi,55.3556,65.8467,34.57,98,99,12.12,overcast clouds
548,Terme,41.2092,36.9739,57.96,86,39,2.95,scattered clouds
549,Talakan,50.3167,130.3667,26.44,55,0,4.27,clear sky
550,Aljezur,37.3191,-8.8033,68.81,95,99,15.26,overcast clouds
551,Hualmay,-11.0964,-77.6139,64.72,79,88,8.14,overcast clouds
552,Rantepao,-2.9701,119.8978,70.14,92,99,1.41,overcast clouds
553,Port Victoria,0.0939,33.9756,69.35,77,88,8.16,overcast clouds
554,Monrovia,6.3005,-10.7969,76.77,87,99,5.28,light rain
555,Tripoli,32.8752,13.1875,71.19,63,88,0.63,overcast clouds
556,Kyra,49.5776,111.9753,23.38,69,0,1.92,clear sky
557,Nanchang,28.6833,115.8833,60.76,69,21,4.21,light rain
558,Hambantota,6.1241,81.1185,73.74,100,40,1.14,scattered clouds
559,Warrington,53.3925,-2.5802,48.87,90,0,1.01,clear sky
560,Flinders,-34.5833,150.8552,64.8,63,0,3.0,clear sky
561,Ouadda,8.0777,22.4007,68.47,70,86,0.83,overcast clouds
562,Kambove,-10.8764,26.5969,64.9,75,64,3.96,broken clouds
563,Saint-Georges,12.0564,-61.7485,80.28,78,20,10.36,few clouds
564,Mwinilunga,-11.7358,24.4293,66.15,78,75,2.66,broken clouds
565,Florianopolis,-27.6146,-48.5012,69.62,90,90,1.01,light intensity drizzle
566,Encantado,-29.2361,-51.8697,76.66,79,99,3.78,overcast clouds
567,Moramanga,-18.9333,48.2,62.51,95,97,1.59,overcast clouds
568,Thunder Bay,48.4001,-89.3168,51.98,76,75,2.3,broken clouds
569,Vila,42.0304,-8.1588,54.32,93,97,5.93,overcast clouds
570,San Juan,-31.5375,-68.5364,81.32,34,9,21.77,clear sky
571,Victoria Point,-27.5833,153.3,75.97,74,80,15.99,broken clouds
572,Khawhai,23.3667,93.1167,53.92,99,52,1.68,broken clouds
573,Sibolga,1.7427,98.7792,76.12,88,99,2.51,light rain
574,Camacha,33.0833,-16.3333,69.22,83,20,12.66,few clouds
575,Mataram,-8.5833,116.1167,74.21,83,99,3.69,overcast clouds
576,El Angel,0.6167,-77.9333,46.78,94,92,0.38,light rain
577,Quatre Cocos,-20.2078,57.7625,70.09,79,29,5.93,scattered clouds
578,Sabang,5.8933,95.3214,81.39,78,100,16.31,overcast clouds
579,Te Anau,-45.4167,167.7167,49.35,90,100,2.71,overcast clouds
580,Djibo,14.1022,-1.6306,89.04,16,12,9.17,few clouds
581,Isla Mujeres,21.2311,-86.731,80.65,61,28,15.7,scattered clouds
582,Rocha,-34.4833,-54.3333,67.37,85,100,9.37,overcast clouds
583,Caravelas,-17.7125,-39.2481,73.24,88,96,7.29,overcast clouds
584,Arrecife,28.963,-13.5477,69.87,83,0,6.91,clear sky
585,Visby,57.6409,18.296,46.85,93,100,11.5,overcast clouds
586,Kupang,-10.1667,123.5833,77.58,100,20,2.3,few clouds
587,Cabo San Lucas,22.8909,-109.9124,88.52,69,20,19.57,few clouds
588,Xinzhi,36.4989,111.7047,53.49,42,22,6.15,few clouds
589,Grand Gaube,-20.0064,57.6608,70.38,85,4,6.96,clear sky
590,Sulangan,11.1373,123.7228,82.78,75,67,22.1,broken clouds
591,Kharp,66.8014,65.8081,2.7,88,11,8.61,few clouds
592,Pomoryany,49.6409,24.9307,44.91,71,3,12.66,clear sky
593,Mashhad,36.297,59.6062,55.54,47,75,4.61,broken clouds
594,Shu,43.5983,73.7614,46.94,66,100,3.24,overcast clouds
595,Kokkola,63.8385,23.1307,48.36,89,90,5.99,overcast clouds
596,Comodoro Rivadavia,-45.8667,-67.5,51.66,58,20,6.91,few clouds
597,Ambilobe,-13.2,49.05,74.43,83,85,1.99,overcast clouds
598,Bone,51.9669,12.1396,55.38,76,62,8.88,broken clouds
599,Lata,40.1629,-8.3327,68.92,98,100,6.24,overcast clouds
600,Cairns,-16.9167,145.7667,88.95,67,49,8.05,scattered clouds
601,Lake Havasu City,34.4839,-114.3224,89.6,14,1,1.99,clear sky
602,Muzhi,65.3667,64.6667,-0.54,95,26,4.21,scattered clouds
603,Bolu,40.6667,31.5833,45.12,59,0,3.85,clear sky
604,Terryville,40.909,-73.0651,59.52,95,90,5.99,overcast clouds
605,Port-Gentil,-0.7193,8.7815,73.36,94,90,6.91,thunderstorm with rain
606,Vanavara,60.34,102.2797,21.04,64,73,9.57,broken clouds
607,Bukene,-4.2333,32.8833,70.74,66,68,2.91,light rain
608,Kaihua,23.3687,104.28,58.96,99,100,4.16,overcast clouds
609,Miri,4.4148,114.0089,75.34,100,20,1.14,light rain
610,Sonoita,31.85,-112.8333,89.53,18,0,11.34,clear sky
611,George,-33.963,22.4617,60.35,94,90,2.3,overcast clouds
612,Celestun,20.8667,-90.4,77.95,56,16,9.26,few clouds
613,Assiniboia,49.6334,-105.9845,37.31,52,67,17.27,broken clouds
614,Inirida,3.8653,-67.9239,75.0,96,93,2.82,overcast clouds
615,Hoquiam,46.9809,-123.8893,61.02,38,1,16.11,clear sky
616,Ucluelet,48.9329,-125.5528,54.05,55,1,1.92,clear sky
617,Szeghalom,47.0333,21.1667,41.59,59,0,3.42,clear sky
618,Nome,64.5011,-165.4064,17.67,58,1,0.0,clear sky
619,Kendari,-3.945,122.4989,77.0,90,50,2.73,scattered clouds
620,Puerto Penasco,31.3167,-113.5333,78.91,70,0,4.0,clear sky
621,Muhos,64.808,25.9931,46.18,91,87,9.33,overcast clouds
622,Belmonte,-15.8631,-38.8828,75.7,83,96,7.18,overcast clouds
623,Lazo,43.3817,133.9014,47.19,85,88,2.24,overcast clouds
624,Kirksville,40.1948,-92.5833,60.75,62,1,1.99,haze
625,Santa Engracia,41.9406,-1.3245,62.98,81,100,4.74,overcast clouds
626,Sabla,12.7525,4.7077,83.26,14,56,9.22,broken clouds
627,Rio Pardo,-29.9897,-52.3781,72.79,73,63,9.71,broken clouds
628,Yuanping,38.7153,112.7575,40.77,54,1,6.02,clear sky
629,Eenhana,-17.4667,16.3333,78.55,26,69,8.32,broken clouds
630,Raga,8.4596,25.678,75.45,68,97,3.13,overcast clouds
631,Ternate,0.8,127.4,81.88,74,96,3.69,overcast clouds
632,Itarema,-2.9248,-39.9167,80.13,76,26,10.76,scattered clouds
633,San Quintin,30.4833,-115.95,67.59,72,0,11.99,clear sky
634,Pecangakan,-6.9302,109.1188,79.09,82,96,3.91,overcast clouds
635,Elko,41.0002,-115.5012,65.73,44,100,1.99,overcast clouds
636,Nizwa,22.9333,57.5333,75.15,30,1,4.16,clear sky
637,Dongsheng,39.8161,109.9776,28.8,56,0,7.99,clear sky
638,Pisco,-13.7,-76.2167,66.25,77,20,6.91,few clouds
639,Burnie,-41.0667,145.9167,55.94,69,99,12.21,overcast clouds
640,Gornopravdinsk,60.05,69.9,16.86,98,91,4.79,overcast clouds
641,Bereda,43.2686,-7.5406,62.01,91,97,6.71,overcast clouds
642,Boffa,10.1667,-14.0333,77.5,93,95,3.74,overcast clouds
643,Cam Ranh,11.9214,109.1591,75.16,100,75,3.44,broken clouds
644,Chaman,30.9236,66.4512,55.13,29,0,5.64,clear sky
645,Atar,20.5169,-13.0499,83.1,24,100,3.49,overcast clouds
646,Palu,-0.8917,119.8707,77.23,93,99,1.48,overcast clouds
647,Bongandanga,1.5,21.05,71.85,89,87,2.75,overcast clouds
648,Dawson Creek,55.7666,-120.2362,40.64,33,1,8.05,clear sky
649,Grand-Lahou,5.1367,-5.0242,77.97,87,100,7.61,overcast clouds
650,San Rafael,-34.6177,-68.3301,67.12,29,13,20.49,few clouds
651,Olot,42.181,2.4901,61.99,91,93,2.37,overcast clouds
652,Xingyi,24.1877,102.817,56.91,99,99,2.86,overcast clouds
653,Luderitz,-26.6481,15.1594,58.48,93,9,3.0,clear sky
654,Paredon,16.0333,-93.8667,83.95,62,53,9.17,broken clouds
655,Tolosa,43.6043,1.4437,61.77,88,0,4.61,clear sky
656,Yumen,40.2833,97.2,36.93,48,66,5.91,broken clouds
657,Denizli,37.8402,29.0698,61.65,60,80,1.68,broken clouds
658,Harper,4.375,-7.7169,77.41,87,96,5.37,overcast clouds
659,Tonantins,-2.8731,-67.8022,77.68,87,81,1.19,broken clouds
660,George Town,5.4112,100.3354,78.73,93,40,1.99,scattered clouds
661,Lae,-6.7221,146.9847,86.11,60,85,1.66,overcast clouds
662,Maragogi,-9.0122,-35.2225,77.2,75,3,10.92,clear sky
663,Tuam,53.5167,-8.85,46.56,91,100,21.72,moderate rain
664,Olafsvik,64.8945,-23.7142,42.37,83,73,22.12,broken clouds
665,Amapa,1.0,-52.0,72.59,97,100,3.85,light rain
666,Isangel,-19.55,169.2667,82.51,61,1,3.44,clear sky
667,Kargasok,59.0556,80.8572,23.2,90,100,6.46,overcast clouds
668,Anchorage,61.2181,-149.9003,46.85,84,90,1.01,moderate rain
669,Salalah,17.0151,54.0924,78.89,61,0,3.44,clear sky
670,Malatya,38.5,38.0,50.05,94,75,3.44,light intensity shower rain
